tweet,hashtags,timestamp,full_url,like_count,retweet_count,language,is_about_learning
"حضور مشغل عن كيفية إنتاج وسائل بالذكاء الاصطناعي في مركز لوى للعلوم والإبتكار.
#تعلم_مستدام
#مدارسنا_مستقبل_واعد
#فعاليات_تعليمية_شمال_الباطنة
#مدرسة_الرخاء_للتعليم_الأساسي","['#تعلم_مستدام', '#مدارسنا_مستقبل_واعد', '#فعاليات_تعليمية_شمال_الباطنة', '#مدرسة_الرخاء_للتعليم_الأساسي']",21/12/2023,https://x.com/alrakha_School/status/1737889912542621724,7,1,ar,True
"4- قبل ما تبعت ايميل بالانجليزي في موقع تكتب الايميل عليه وهو هيتأكدلك من قواعد الانجليزي والاملاء
الموقع له 3 مزايا
( اعادة صياغة - تصحيح الكتابة - يعمل بالذكاء الاصطناعي )",[],21/12/2023,https://x.com/2Nnoura/status/1737875238199681485,44,4,ar,True
"3- تعلم المحادثة مع روبوتات بالذكاء الاصطناعي
( بدون إحراج / كسوف )",[],21/12/2023,https://x.com/2Nnoura/status/1737875234475086055,37,7,ar,True
"موقع مجاني مدعوم بالذكاء الاصطناعي يساعد في تعلم ما يخطر على بالك

بس اكتب موضوع التعلم وهو يطلع لك الدروس 

https://tutorai.me",[],21/12/2023,https://x.com/dr2alshehri/status/1737864053769306438,434,105,ar,True
"الخميس ٢١/١٢/٢٠٢٣

قامت الاستاذة ريم المردوف معلمة التقنية المعلوماتية بتكريم الطلبة  المشاركين في (إنشاء  قصة رقمية بالذكاء الاصطناعي ) 
#تعلم_مستدام",['#تعلم_مستدام'],21/12/2023,https://x.com/1_alqrd/status/1737847285860745532,0,0,ar,True
"تفعيل #اليوم_العالمي_للغة_العربية  في حصة النشاط مع الطالبات حيث تم عرض الفيديو المعد بالذكاء الاصطناعي.وطالبة ألقت قصيدة قصيرة (تنمية مهارة الالقاء)و اخرى قدمت جزءًا من قصيدة (صوت صفير البلبل) للعلامة الأصمعي رحمه الله

مشاركة المعلمة : ريحانه عبدالله
#تعليم_مكة","['#اليوم_العالمي_للغة_العربية', '#تعليم_مكة']",21/12/2023,https://x.com/MOE_MHC_22_2010/status/1737778488222929376,0,0,ar,True
"فيديو|
ضمن جهود فريق التقويم الذاتي بالمدرسة، لنشر ثقافة التقويم الذاتي والتعريف بفرص تحسين مستوى أداء المدرسة، تم تقديم اذاعة مدرسية مصممة بالذكاء الاصطناعي، ونشر منشورات تعريفية للطالبات في الفصول الدراسية.
#مكتب_تعليم_العيص 
#تعليم_ينبع","['#مكتب_تعليم_العيص', '#تعليم_ينبع']",21/12/2023,https://x.com/MOE_YNB_03_0054/status/1737767042491511124,0,0,ar,True
"مقطع فيديو مصمم بالذكاء الاصطناعي ضمن حملة #غايته_نختار
وذلك  للتوعية ب #اختيار_المواد_الدراسية للصفين الحادي عشر والثاني عشر 
من تنظيم وإعداد أخصائيات التوجيه المهني بالمدرسة : الاستاذة خالصة المعولي والأستاذة رانية البلوشي .
@NCGC_MOE
 @sbatna_moe","['#غايته_نختار', '#اختيار_المواد_الدراسية']",21/12/2023,https://x.com/hind_alansarya/status/1737751923934011413,4,0,ar,True
"تم بحمد الله الانتهاء من الدورة الممتعة ( تصميم الصورة الناطقة بالذكاء الاصطناعي) 
مع مجموعة مميزة من المتدربين والمتدربات ، اتمنى ان تكون اضافة جميلة لمخرجاتهم الرائعة .",[],21/12/2023,https://x.com/nrjse5/status/1737719118378451280,6,0,ar,True
"يسعى مشروع «مركزنا مصدر إلهامنا للثورة الصناعية الرابعة» لتوظيف تطبيقات الذكاء الاصطناعي في التعليم، وفي حصة الرياضيات للصف٦وظفت أ.إيمان مصطفى موقع TinyTab لإنشاء لعبة تعليمية للدرس بالذكاء الاصطناعي بأسلوب تفاعلي جميل وإثراء الدرس بالمعلومات من كتب المكتبة
#تعلم_مستدام
@bur_moe",['#تعلم_مستدام'],21/12/2023,https://x.com/hafeetschool1/status/1737715887791034706,9,0,ar,True
"نفذت مدرسة الرخاء زيارة تعليمية إلى مركز لوى للابتكار للإطلاع على فعاليات قافلة الوسائل التعليمية( ابتكار وتواصل)وتزامن ذلك حضور ورشة تعليمية عن كيفية إعداد وسيلة بالذكاء الاصطناعي
#تعلم_مستدام
#مدارسنا_مستقبل_واعد
#فعاليات_تعليمية_شمال_الباطنة
#مدرسة_الرخاء_للتعليم_الأساسي","['#تعلم_مستدام', '#مدارسنا_مستقبل_واعد', '#فعاليات_تعليمية_شمال_الباطنة', '#مدرسة_الرخاء_للتعليم_الأساسي']",21/12/2023,https://x.com/alrakha_School/status/1737708292502085646,13,2,ar,True
"قامت أخصائية الأنشطة أ/نور تبوك بورشة في برامج الذكاء الاصطناعي ( chat gbt,bing ,D_ID ) لطالبات الصف السادس والسابع  ،وذلك لتعريفهن بطريقة تصميم فيديوهات بالذكاء الاصطناعي .
#تعلم_مستدام 
#فعاليات_تعليمية_ظفار","['#تعلم_مستدام', '#فعاليات_تعليمية_ظفار']",20/12/2023,https://x.com/astahschool/status/1737567089206997308,0,0,ar,True
"*شغوف بايتس مو بس موقع يسوي لك بطاقات (فلاش كاردز) بل أكثر من كذا بكثير
    1- يلخص سلايداتك
    2- يترجم لك لأي لغة بالمعنى
    3- يشرح لك اللي مو فاهمه
    4- تسأله أي شيء عن محاضرتك
    5- تراجع ويسمّع لك
    6- ميزة جديدة جاية بالطريق
    
*كلها بالذكاء الاصطناعي*",[],20/12/2023,https://x.com/joud_alfahad/status/1737561053578280992,1,0,ar,True
"لتعزيز قيمة وأهمية العربية لدى الطلاب والطالبات قدمت ابتدائية الجوية الثانية بـ #تعليم_الخرج إذاعة مدرسية اشتملت على  عرض إذاعي منوع  (مقدمة بالذكاء الاصطناعي ،أوبريت انشادي ،معلومات عن أبرز جهود المملكة في الحفاظ على اللغة العربية، توزيعات إثرائية ) 
#اليوم_العالمي_للغه_العربيه","['#تعليم_الخرج', '#اليوم_العالمي_للغه_العربيه']",20/12/2023,https://x.com/MOE_KRH_00_0079/status/1737554920436638063,0,0,ar,True
"شارك الخبير ومدرب مايكروسوفت، محمد ثابت المحمادي، في تنظيم حدث تدريبي استثنائي بعنوان ""ساعة برمجة للذكاء الاصطناعي وأخلاقياته 2023""، حيث قام بتوجيه الطلاب نحو فهم عميق لمفاهيم البرمجة والأخلاقيات المتعلقة بالذكاء الاصطناعي.",[],20/12/2023,https://x.com/MOE_MHC_14_3006/status/1737530645868323202,10,5,ar,True
"ورقـة عمل عن ( الذكاء الاصطنـاعي في برنامج كانفـا) قدمتها أ.عائشة المشايخـية لمعلمات المدرسة وضحت فيها كيفية استخدام البرنامج في تصميم صور وفيديوهات بالذكاء الاصطناعي .

بوركت الجهود 

#تعليمية_جنوب_الشرقية 
#تعلم_مستدام","['#تعليمية_جنوب_الشرقية', '#تعلم_مستدام']",20/12/2023,https://x.com/bu_ali_school/status/1737525165138092350,1,0,ar,True
"٢٠٢٣/١٢/٢٠
تكملة مبادرة التعلم بالذكاء الاصطناعي لمعلمات تقنية المعلومات  حيث قدمت أ. فريدة الطوقية مشغل (clony Al)  ( captions )في الذكاء الاصطناعي ومن اهداف المشغل  1- تعريف الذكاء الاصطناعي فوائده وسلبياته  2- التطبيق من قبل المعلمات
#فعاليات_تعليمية_مسقط 
#مدارسنا_مستقبل_واعد","['#فعاليات_تعليمية_مسقط', '#مدارسنا_مستقبل_واعد']",20/12/2023,https://x.com/AlMashariq/status/1737521284433813617,1,0,ar,True
"#اليوم|
بتقنية تحاكي الذكاء البشري ، نُفِذَتْ  إذاعة صباحية مميزة بالذكاء الاصطناعي عن حسن الخلق  بإشراف المعلمة أ. احلام الراشد ومتابعة مديرة المدرسة .",['#اليوم'],20/12/2023,https://x.com/MOE_JOF_02_0043/status/1737502818997547348,3,1,ar,True
"#تعليم_المخواة
#مكتب_تعليم_قلوة
قيم السلوك الإيجابي بالذكاء الاصطناعي من إعداد التوجيه الطلابي","['#تعليم_المخواة', '#مكتب_تعليم_قلوة']",20/12/2023,https://x.com/Moe_mkh_02_0042/status/1737483764618469660,0,0,ar,True
"خاصية subtitles في موقع http://bith.ai  تقوم بتحويل الصوت الى نص بالذكاء الاصطناعي ..
وهذه ورقة عمل لشرح الخاصية في الموقع..
https://canva.com/design/DAF3bi38xwQ/w0D-c2-D8Ay5jTHm4DRT4w/edit?utm_content=DAF3bi38xwQ&utm_campaign=designshare&utm_medium=link2&utm_source=sharebutton…",[],20/12/2023,https://x.com/MS13764337/status/1737471874727133192,0,0,ar,True
"صور|

هي مُلهمةُ الأجيال، ومرآةُ حضارتنا، وعنوانُ مستقبلنا، نحتفي بها دومًا ونفخر، وبيومها العالمي نحتفل.

نفذ فريق مدرستي وطن وعطاء
 إذاعة مدرسية بالذكاء الاصطناعي بمناسبة
#اليوم_العالمي_للغة_العربية

#وزارة_التعليم","['#اليوم_العالمي_للغة_العربية', '#وزارة_التعليم', '']",20/12/2023,https://x.com/MOE_YNB_02_0046/status/1737466280347652273,1,1,ar,True
"#اليوم|
بتقنية تحاكي الذكاء البشري ، نُفِذَتْ  إذاعة صباحية مميزة بالذكاء الاصطناعي عن اللغة العربية بإشراف المعلمة أ. نوال حشيش ومتابعة مديرة المدرسة أ. رفيف ال مساوي.
#اليوم_العالمي_للغة_العربية 
#تعليم_نجران","['#اليوم', '#اليوم_العالمي_للغة_العربية', '#تعليم_نجران']",20/12/2023,https://x.com/MOE_NJR_07_0188/status/1737423379106267136,3,1,ar,True
"نفذت الأستاذة: ندى ال بحري درس في المهارات اللغوية، بعنوان: الكفايات الإملائية، حضرته وكيلة المدرسة الأستاذة: علياء آل دعلان وجمع من المعلمات، كما استخدمت عدة استراتيجيات منها: استراتيجية بالذكاء الاصطناعي واستراتيجية كراش
#تعليم_نجران",['#تعليم_نجران'],20/12/2023,https://x.com/MOE_NJR_11_0002/status/1737395967295394057,8,1,ar,True
"قدمت الأستاذة أحلام الأنصاري معلمة تقنية معلومات ورشة للطالبات بعنوان ( كتابة بحث عن اليوم العالمي للغة العربية بالذكاء الأصطناعي بإستخدام موقع Perplexity ) تزامنا بالإحتفال باليوم العالمي للغة العربية..
@AL_Ashraaaf
 
#فعاليات_تعليمية_شمال_الباطنة 
#مدارسنا_مستقبل_واعد","['#فعاليات_تعليمية_شمال_الباطنة', '#مدارسنا_مستقبل_واعد']",20/12/2023,https://x.com/moatha20school/status/1737390754459250817,11,1,ar,True
"#فعاليات_تعليمية_شمال_الباطنة 
#مدارسنا_مستقبل_واعد 
#مدرسة_المعرفة_للتعليم_الاساسي
#تعليم_مستدام

قدمت المديرة المساعدة لمعلمات المجال الرابع مشغلًا عن كيفية تصميم شعار بالذكاء الاصطناعي","['#فعاليات_تعليمية_شمال_الباطنة', '#مدارسنا_مستقبل_واعد', '#مدرسة_المعرفة_للتعليم_الاساسي', '#تعليم_مستدام']",20/12/2023,https://x.com/alm3refaschool/status/1737389722727580030,4,0,ar,True
"بهدف تطوير مهارات أخصائيي الأنشطة المدرسية في التقانة تعرف المشاركون في برنامج استخدام تطبيقات الذكاء الاصطناعي في الأنشطة الطلابية على تصميم صورة، وإنتاج نصوص مسرحية وصياغة خبر وإعداد عروض تقديمية بالذكاء الاصطناعي.
#تعليمية_البريمي #مدارس_البريمي #تعلم_مستدام","['#تعليمية_البريمي', '#مدارس_البريمي', '#تعلم_مستدام']",20/12/2023,https://x.com/bur_moe/status/1737388020817392075,15,3,ar,True
نتمنى من وزارة التعليم تحسين البيئة التعليمية ونقلها وتزويدها بالذكاء. الاصطناعي وعدم حصر ذلك على مصادر التعلم بالمدرسة وجعل ذلك في جميع فصول المدرسة .,[],20/12/2023,https://x.com/alsyry07644998/status/1737310903781998893,0,0,ar,True
"للمدرسين الذين يُعدّون الأسئلة في آخر لحظة ،
أداة رائعة مدعومة بالذكاء الإصطناعي لإعداد الأسئلة و تدعم اللغة العربية

https://app.getquizwizard.com",[],19/12/2023,https://x.com/SpecialOneDz/status/1737210218046472499,3,0,ar,True
"ضمن مبادرة( أتعلم بالذكاء الاصطناعي)
للأستاذة شيخة الفزاري
والتي تهدف إلى تقديم و تطوير وتحسين المحتوى  التعلم  وتمكين الطلبة من مواكبة عصر التكنلوجيا بالذكاء الاصطناعي الذي اصبح يغزو العالم.
#تعليمية_شمال_الباطنة 
#قسم_الإشراف 
#تعلم_مستدام 
#مدارسنا_مستقبل_واعد #karimaa78533032","['#تعليمية_شمال_الباطنة', '#قسم_الإشراف', '#تعلم_مستدام', '#مدارسنا_مستقبل_واعد', '#karimaa78533032']",19/12/2023,https://x.com/ekhlass_2240/status/1737181060071329799,3,1,ar,True
"تخيل !!
صمم صور365 بالذكاء الاصطناعي 
عبر https://manyworlds.run

واستفد منها في دروسك مع طلابك 
لجذبهم بصور ثلاثية الابعاد 

اكتب الوصف باللغة الانجليزية بعد ترجمتها في اي مترجم 

#تعليم_الاحساء #مساء_الخير_والسعاده","['#تعليم_الاحساء', '#مساء_الخير_والسعاده']",19/12/2023,https://x.com/Fnar9595/status/1737166593744859415,160,42,ar,True
"تطبيق Elsa speak 

 التطبيق الأفضل بالذكاء الاصطناعي لتعليمك النطق بالمحادثة من الصفر حرفيا ومجاني :

http://thetechfun.com/8568

..",[],19/12/2023,https://x.com/mubarakalzaabim/status/1737163912913485977,0,0,ar,True
"قدمت الأستاذة فخرية الحرملي مشغلا اليوم  بعنوان (كيف تصنع مقطع فيديو بالذكاء الاصطناعي ) شكرا لك أستاذتي
#فعاليات_تعليمية_جنوب_الباطنة",['#فعاليات_تعليمية_جنوب_الباطنة'],19/12/2023,https://x.com/Salma_bintUmays/status/1737161011189227964,3,0,ar,True
"تكريم المعلمات الحاضرات لدرس التطبيقي السينمائي بالذكاء الاصطناعي في مادة الرياضيات بالصف الخامس يوم الثلاثاء الموافق ١٤٤٥/٦/٦هـ بعنوان "" استكشاف تمثيل الاعداد الكسرية والكسور الغير فعليه بالنماذج ولهم خالص الشكر
#تعليم_عسير
#مكتب_تعليم_جنوب_خميس_مشيط","['#تعليم_عسير', '#مكتب_تعليم_جنوب_خميس_مشيط']",19/12/2023,https://x.com/MOE_ARP_09_0059/status/1737136877293940804,1,0,ar,True
" أوراق الملتقى 

 ""دور البرمجة والمنافسات المرتبطة بها في رفع التحصيل العلمي""
المحاضر: د. سلطان اليحيائي

 ""الادارة التعليمية المدفوعة بالذكاء الاصطناعي""
المحاضر: أ. فاطمة البريكية 

 ""الامن السيبراني: الفرص والتحديات في المراحل التعليمية""
المحاضر: م. شهد عقم",[],19/12/2023,https://x.com/CodeAcademy_om/status/1737134204935196818,0,1,ar,True
ومالي لا أثني عليك وطالما ... وفيت بعهدي والوفاء قليل طوق شكر وتقدير يضيء بحروف التألق والتميز تهديه إدارة مدرسة ابتدائية الأبناء الأولى للطفولة المبكرة لأهل العطاء عرفانا بالجميل للأستاذة الفاضلة حنان مشبب ثابت القحطاني على تنفيذها درس تطبيقي سينمائي بالذكاء الاصطناعي في مادة,[],19/12/2023,https://x.com/MOE_ARP_09_0059/status/1737132131585802512,5,0,ar,True
"إذاعة مدرسية مبتكرة بالذكاء الاصطناعي من تصميم الطالبةالمبدعة وسن حسن الفيفي
  من الصف السادس …
ضمن فعاليات #اليوم_العالمي_للغة_العربية 
خلال الاصطفاف الصباحي
وبإشراف معلمة اللغة العربية
أ. عبدية الشهري
#تعليم_عسير","['#اليوم_العالمي_للغة_العربية', '#تعليم_عسير']",19/12/2023,https://x.com/MOE_ARP_09_0032/status/1737121076688097473,2,1,ar,True
"موقع مجاني لاختبارات الايلتس. المميزات انه فيه تصحيح رايتنج مجاني بالذكاء الاصطناعي وكمان تقدر تعمل اختبارات سبيكنج  مع مختبر ايلتس بالذكاء الاصطناعي

http://ieltsonlinetests.net",[],19/12/2023,https://x.com/ielts_tofel_90/status/1737094080176300274,1,0,ar,True
"#اليوم_العالمي_للغة_العربية 
#تعليم_جده

عرض عن اللغة العربية بالذكاء الاصطناعي مشاركة المعلمة صالحة المالكي","['#اليوم_العالمي_للغة_العربية', '#تعليم_جده']",19/12/2023,https://x.com/MOE_JDH_40_1057/status/1737068258614751424,1,0,ar,True
"إذاعه صباحيه تزامناً مع #اليوم_العالمي_للغة_العربية عن اللغه العربيه وأهميتها وآيات واحاديث نبويه وفقرات هل تعلم صممت بالذكاء الاصطناعي..

#تعليم_الجوف 
@MOE_JOF_03","['#اليوم_العالمي_للغة_العربية', '#تعليم_الجوف']",19/12/2023,https://x.com/MOE_JOF_03_0083/status/1737030597476749610,0,0,ar,True
"قدمت الأستاذة سليمه المسلمي مشغل عن برنامج(Bing) والذي يتعلق  بالذكاء الاصطناعي و يساعد في توظيفه بشكل ممتاز في تدريس المناهج . كل الشكر والتقدير للأستاذه
#فعاليات_تعليمية_مسقط 
#مدارسنا_مستقبل_واعد 
@Eduactivemct","['#فعاليات_تعليمية_مسقط', '#مدارسنا_مستقبل_واعد']",19/12/2023,https://x.com/aseela_school/status/1737023190998671528,1,0,ar,True
"مهتم بالذكاء الاصطناعي وتبي تتعلمه؟

قوقل وفرت لك دورات مجانية  تقدر تتعلم منها وتبدأ طريقك في عالم الذكاء الاصطناعي والمستقبل 

تابع معي ",[],19/12/2023,https://x.com/Al_3sli/status/1737016227086688319,10,7,ar,True
"ربي يجزاك خير

سؤال مفتوح
والاجابة عليه بأختصار على حسب توضيف المعلم

لكن يمكن عمل عروض تقديمية او اختبار او فلاش كارت او بروشور او حتى درس كامل بالذكاء الاصطناعي والقائمة تطول",[],19/12/2023,https://x.com/Fnar9595/status/1737011042419437696,0,0,ar,True
"#تعليم_المدينة_المنورة
تقديم إذاعة بالذكاء الاصطناعي من قبل طالبات الصف السادس (تفعيل مشروع الوحدة ب #اليوم_العالمي_للغة_العربية","['#تعليم_المدينة_المنورة', '#اليوم_العالمي_للغة_العربية']",19/12/2023,https://x.com/MOE_MDI_04_1092/status/1736995396692386166,0,0,ar,True
"تطبيق Elsa speak 

 التطبيق الأفضل بالذكاء الاصطناعي لتعليمك النطق بالمحادثة من الصفر حرفيا ومجاني :

https://thetechfun.com/8568

..",[],18/12/2023,https://x.com/jt_3s/status/1736841379970424895,58,20,ar,True
"تم بحمد الله تفعيل اليوم اليوم_العالمي_للغه_العربية في يوم الاثنين الموافق ١٤٤٥/٦/٤
من خلال تقديم  اذاعه بالذكاء الاصطناعي عبر الشاشة التفاعليه في الطابور الصباحي
باشراف امينة المصادر / اميره القرشي 
ومديرة المدرسه / نوره الصلاحي

#اليوم_العالمي_للغة_العربية 
#تعليم_مكة","['#اليوم_العالمي_للغة_العربية', '#تعليم_مكة']",18/12/2023,https://x.com/moe_mhc_37_3017/status/1736795040364597457,0,0,ar,True
"#تعليم_المخواة
#مكتب_تعليم_قلوة 
إذاعة صباحية صُممت بالذكاء الاصطناعي اشتملت فقراتها عن #اليوم_العالمي_للغة_العربية 
لغة الشعر والفنون لغة نفخر ونعتز بها .","['#تعليم_المخواة', '#مكتب_تعليم_قلوة', '#اليوم_العالمي_للغة_العربية']",18/12/2023,https://x.com/Moe_mkh_02_0042/status/1736738560105951687,0,1,ar,True
"ضمن فعاليات اليوم العالمي للتطوع
نفذت طالبات الصف الأول ثانوي (ب) بريادة المعلمة/هوازن القحطاني إذاعة مدرسية بالذكاء الاصطناعي.",[],18/12/2023,https://x.com/MOE_WDI_00_0201/status/1736686090562461754,0,0,ar,True
"للمهتمين بالذكاء الاصطناعي

أعلنت أكاديمية طويق 
@TuwaiqAcademy
 عن إطلاق معسكر الذكاء الاصطناعي بهدف تعليم المتدربين مهارات حديثة في مجال الذكاء الاصطناعي شاملة تعلم الآلة والشبكات العصبية وتمكينهم من مواكبة تطورات هذا المجال

في الرياض ويبدأ 7 يناير 2024
https://tuwaiq.edu.sa/bootcamp/kR9DMO8z/view…",[],18/12/2023,https://x.com/hackathonat/status/1736676928206311597,14,2,ar,True
"بتقنيه تحاكي الذكاء البشري نُفِذَتْ يوم الأحد الموافق ١٤٤٥/٥/١٢هـ  إذاعه بالذكاء الاصطناعي عن عودة الدراسة للفصل الدراسي الثاني 
تنفيذ واعداد الموجهه الطلابيه 
@MOE_JOF
 
@MOE_JOF_01
 
#تعليم_الجوف 
#الانضباط_المدرسى 
#العالم_ينتظرك 
#العودة_للدارسة","['#تعليم_الجوف', '#الانضباط_المدرسى', '#العالم_ينتظرك', '#العودة_للدارسة']",18/12/2023,https://x.com/MOE_JOF_02_0010/status/1736669719833215033,0,0,ar,True
"بتقنيه تحاكي الذكاء البشري نُفِذَتْ يوم الأحد الموافق ١٤٤٥/٥/١٢هـ  إذاعه بالذكاء الاصطناعي عن عودة الدراسة للفصل الدراسي الثاني 
تنفيذ واعداد الموجهه الطلابيه 
@MOE_JOF
 
@MOE_JOF_01
 
#تعليم_الجوف 
#الانضباط_المدرسى 
#العودة_للدراسة","['#تعليم_الجوف', '#الانضباط_المدرسى', '#العودة_للدراسة']",18/12/2023,https://x.com/MOE_JOF_02_0010/status/1736669326965363112,0,0,ar,True
"ومن كلمات ""في في لي"" التي لها صدى كبير:

لم يعد #الذكاء_الاصطناعي مجرد مجال تقني. إذا أردنا اتخاذ أفضل القرارات للمستقبل الجماعي، فنحن بحاجة إلى أن يكون خبراء التكنولوجيا وقادة #الأعمال والمعلمون وصانعو السياسات والصحفيون وأجزاء أخرى من المجتمع على دراية بالذكاء الاصطناعي، وأن","['#الذكاء_', 'الاصطناعي', '#الأعمال']",18/12/2023,https://x.com/DrHuzam/status/1736630286899663015,2,1,ar,True
"قدمت الأستاذة فاطمة السليماني مشغلا عن برنامج quizgecko
وهو برنامج لإنشاء اختبارات الكترونية بالذكاء الاصطناعي بطرق متنوعة ويمكن استخدامه في الحصص الدراسية للتقويم وأيضا مناسب للمسابقات.",[],18/12/2023,https://x.com/umalfadil2017/status/1736597795241357347,3,0,ar,True
"2. Quizlet:
تم تطوير الـ Quizlet بتقديم منصة مفيدة للتعليم توفر العديد من الأدوات والمعلومات للمذاكرة والمراجعة. مع إضافة الذكاء الاصطناعي، قدم Q-Chat، الذي يُعتبر معلمًا مدعومًا بالذكاء الاصطناعي، دعمًا جديدًا لعملية التعلم.",[],17/12/2023,https://x.com/SwanCodi/status/1736464803047342288,1,1,ar,True
"2- :  Loora AI - بمثابة أستاذ يعمل بالذكاء الإصطناعي (  يدعم المحادثات الصوتية والكتابة )

هذا البوت مميز جدًا فـ هو بمثابه مُعلم بين يديك ، رح يصحح لك الأخطاء بذكاء شديد و رح تحس إنك تتكلم مع شخص حقيقي :",[],17/12/2023,https://x.com/dr2alshehri/status/1736457551472943509,6,3,ar,True
"تأكيدا على أهمية #الانضباط_المدرسى 
تم تنفيذ فيديو للإذاعة الصباحية غدا الاثنين بالذكاء الاصطناعي من إعداد #الموجهة_الطلابية بالمرحلة المتوسطة.

#تعليم_الرياض 
#مكتب_تعليم_الدرعية","['#الانضباط_المدرسى', '#الموجهة_الطلابية', '#تعليم_الرياض', '#مكتب_تعليم_الدرعية']",17/12/2023,https://x.com/MOE_RYH_05_0112/status/1736435402389491954,1,0,ar,True
"من أجمل البرامج التدريبية ""البرنامج التدريبي لأساسيات الرياضيات المستخدمة في تعلم الآلة"" كانت على مدار ٦ أيام دورة مكثفة مليئة بالمعلومات القيّمه ""الرياضيات وأهميته بالذكاء الاصطناعي"" 
@SDAIA_SA
 @sams__1
 شاكرة جدًا لجهود الجميع وشكر خاص للأستاذة 
@zohor_aljohani
  ..",[],17/12/2023,https://x.com/Fatimahjumayah/status/1736432673000661086,17,4,ar,True
"الحمدلله سعيد جدًا بانتهائي من دورة مكثفة لمدة ستة ايام وخمس ساعات يوميًا من 
@SDAIA_SA
 و 
@sams__1
. حقيقي من اكثر الدورات اللي استفدت منها بشكل كبير واعطيت لنا من اساتذة رياضيات مختصين، فهم الرياضيات واهميته بالذكاء الاصطناعي وكيفية تطبيقه جدًا مهمة. كل الشكر والتقدير للتنظيم وعلى",[],17/12/2023,https://x.com/Ahmed_alAljuaid/status/1736401461746049462,58,5,ar,True
"إعلان ||
مسابقة للطالبات عن  أفضل وأجمل 
تصميم بالذكاء الإصطناعي 
ابدعو وتميزو طالباتي العزيزات ...
مديرتكم : رفعة يحيى الزهراني 
⁧#تعليم_جده",['#تعليم_جده'],17/12/2023,https://x.com/MOE_JDH_30_1032/status/1736387179478175912,1,0,ar,True
"كبشتك ياغشاش

يمكن كشف غش ما تم توليده بالذكاء الاصطناعي عبر عدة مواقع

فكل ماعليك نشخ اجابة الطالب ولصقها في أحد المواقع التالية

https://gptzero.me
و
https://openai.com/blog/new-ai-classifier-for-indicating-ai-written-text…
و","['', '', '']",17/12/2023,https://x.com/Fnar9595/status/1736369204838703151,133,38,ar,True
"| نماذج من أعمال معلمات المدرسة، بمناسبة: #اليوم_العالمي_للغة_العربية 2023.
••• إذاعة اللغة العربية مصممة بالذكاء الاصطناعي.
••• الإذاعة كاملة هنا 
https://youtu.be/rf26qtR0cyg?si=b95WDJO3GmJT6ksd…
—————
#تعليم_جده","['#اليوم_العالمي_للغة_العربية', '#تعليم_جده']",17/12/2023,https://x.com/MOE_JDH_38_1124/status/1736369019039461834,2,1,ar,True
"تدعوكم #مكتبة_الإسكندرية لحضور ورشة عمل «الأخطاء الشائعة في الكتابة بالعربية، والتدقيق اللغوي بالذكاء الاصطناعي»، يقدمها أ.حسام مصطفى إبراهيم؛ خبير اللغة العربية بهيئة الأمم المتحدة للمرأة.
وذلك يوم الثلاثاء، 19 ديسمبر 2023، 2م، بمكتبة الإسكندرية، مركز المؤتمرات، قاعة المحاضرات.",['#مكتبة_الإسكندرية'],17/12/2023,https://x.com/bibalexOfficial/status/1736340464393998819,3,0,ar,True
"نفذت الأستاذتان هاجر البلوشيه و ساميه الجهورية حصة تطبيقية وذلك بتاريخ ١٣-١٢-٢٠٢٣م ، نوعت في الاستراتيجيات مثل استراتيجية إمسح وأكشط و الحبر السحري و استراتيجية الصراف ،كما تم استخذام فيديو بالذكاء الإصطناعي وتوظيف برنامج Anatomy4D في التعلم القبلي.
#فعاليات_تعليمية_جنوب_الباطنة",['#فعاليات_تعليمية_جنوب_الباطنة'],16/12/2023,https://x.com/siratschool/status/1736148195288535485,11,0,ar,True
شكر وتقدير للطالبات المنضبطات في حل الواجبات ومتابعة المنصة بالذكاء الإصطناعي,[],16/12/2023,https://x.com/MOE_EPR_14_0099/status/1736126235137261744,1,0,ar,True
"𝟐𝟐- 𝐓𝐨𝐦𝐢
عمل Presentation بالذكاء الاصطناعي
كل اللي عليك تسوي حساب على الموقع ثم تكتب له الموضوع والذكاء الاصطناعي يقوم بإنشاء العرض بالكامل لك بشكل احترافي",[],16/12/2023,https://x.com/1_saad/status/1736090301838622746,130,6,ar,True
"شكرا لكل من حضر وشارك وابدع

ابسط موقع لصناعة العاب ودروس تعليمية يديوا او حتى بالذكاء الاصطناعي

تسجيل ورشة عمل/ صناعة العاب تعليمية عبر موقع tinytap
https://youtube.com/watch?v=Ty-x4JAfFKo…

#صباح_الخيرᅠ #تعليم_الاحساء #الاحساء #منصة_مدرستي #فاضل_المبارك #وزارة_التعليم  #اجازه_مطوله","['#صباح_الخيرᅠ', '#تعليم_الاحساء', '#الاحساء', '#منصة_مدرستي', '#فاضل_المبارك', '#وزارة_التعليم', '#اجازه_مطوله']",16/12/2023,https://x.com/Fnar9595/status/1736003316927066396,83,17,ar,True
تطبيق Replike لتطوير لغتك الأنجليزية بالذكاء الأصطناعى من خلال التحدث لروبوت متعلم و ذكى و لمزيد من الشرح ,[],16/12/2023,https://x.com/c_4et/status/1735972005495636240,16,3,ar,True
